wallet,total_tx,avg_age,total_balance,chains_used,tier
0xd47316c2edbe685c8d8c4e3276b27e34b0598bb3,13,98.6,0.5499,2,Tier 3
0x23af247ab9064555278c658ec34ccc3217f6a008,19,158,0.0185,2,Tier 3
0xd62f6720f467c7c28e23ec6ced3250afbe33f454,20,238.8,0.5916,3,Tier 3
0x947140614439839371e4e74115025f83f9fd1d72,31,239,0.5853,3,Tier 3
0x34cdc49fb73ff5c173c17421fcdb6886498dc9ce,21,55.6,0.0185,2,Tier 3
0x1c903b0992a678f39b78168cec0834b886dbc516,29,97.6,0.5464,2,Tier 3
0x8e5acacffc7961872a14be159ed1ba4dd5cd2878,21,55.6,0.0185,2,Tier 3
0x9d13ec96692165d9e37a8bc7b3669feccdf9f8e4,37,72.8,0.0001,4,Tier 3
0x96c4bdca0092980be7aa4e492c6c74bc64214149,14,42.2,0.0185,1,Tier 3
0x5da4c2d283a7058632a2a57122688f6698031bcb,22,246.6,0.5511,3,Tier 3
0x5d1148f490ce87d81ea5a14c82d82d50d57e175c,31,122.6,0.5823,2,Tier 3
0xb8eb2df1cfa5ccd177f29ee2831b93c5b04b9c6f,21,55.6,0.0185,2,Tier 3
0xb62209a102e9a2ae85823e80946fda5ac3b7f4a9,21,225.6,0.6202,2,Tier 3
0x12134cd9712d2f5a8a303e09ca8eaedaf6f84399,21,55.6,0.0185,2,Tier 3
0x4724baa60c178bcec706b534482791739a55f83f,34,401.4,0.5497,4,Tier 3
0xbcdda8a70714fb88801cfc67bdf84767d6f2857f,17,153.2,0.5454,2,Tier 3
0xb6613a218efac3ac8be44ed68cef3473d0266d2c,21,55.6,0.0185,2,Tier 3
0x45431a14671d46c18223675fd5f6c4b0463f3f51,20,55.6,0.0185,2,Tier 3
0xdbb84d753f548c5488137f46aa8245c9f4675dfd,11,283.2,0.5404,3,Tier 3
0x6429c538b166a89582826b512477c3797b4540d3,31,377.6,0.5497,4,Tier 3
0xa723e79066c629451021c7c8964f7d746e90efa7,34,323.6,0.5831,3,Tier 3
0x6e5841181a349ff91ea53e71ee8a67bc3396a113,18,158,0.0185,2,Tier 3
0xe02a5390ebbfa8b50a5e1c5a5725219c3e0297ae,19,139.2,0.5824,2,Tier 3
0x9dd69e7d100067438fec9d582e98f05894068435,18,55.6,0.0185,2,Tier 3
0x49d4612072ef337675205f3efb816fb76586c7af,34,401.6,0.5489,4,Tier 3
0xf862e518603f8088c0c5a5375598746f7639c02f,17,158,0.0185,2,Tier 3
0xdd068c05a2d3ce94029eb8ebed3c3aa0e912a501,15,111.6,0.5609,3,Tier 3
0xe1749e405b716af52e13c4f9eb702e488a95b397,19,55.6,0.0185,2,Tier 3
0x8d924535da9e1e79b2a4685f008fb00a6e59231e,27,364.6,0.5363,3,Tier 3
0x60897f3e47bace53cbef7ff2fa2ae36d617c5f5b,31,463.8,0.5844,4,Tier 3
0xc88ba5f6fdd7e12fb3db01ffa6624a21f009b8ea,18,17.2,0,2,Tier 3
0x47edeec0e3ab35d17183b5a91c2511d16c9833fc,19,55.6,0.0185,2,Tier 3
0x309f406420e2291fe17593343e0b16a50a4c0166,30,225.6,0.5993,2,Tier 3
0xf9fc2eeb975648541332fb0701b458bae1d6e2af,16,158,0.0185,2,Tier 3
0x769366df00b4d6159c2348681bc2e7fc4cd492b5,25,125.6,0.5473,2,Tier 3
0x99edea0261c8044d6c9efb0170b78314b001a014,34,314,0.5645,4,Tier 3
0xd9d8b862e31b3352c93cda54d0b6984c009a3794,17,158,0.0185,2,Tier 3
0x93600c6ce6a2e9b1a7290f4e2bda52abe7d3eb59,20,98.6,0.5874,2,Tier 3
0xa6376781342fb86502657b2fb49931a9339211dc,18,55.6,0.0182,2,Tier 3
0x6a82a5beedf9551aefa18ff3ec390f611eed3945,30,225.4,0.5687,2,Tier 3
0x621c51dff86921e7acd9b377d771e5e302103607,20,55.6,0.0182,2,Tier 3
0x6b0f914339c7d63680241c80f3996f39539b7d2f,29,225.6,0.5931,2,Tier 3
0xbbe054f4bcb9e135cefddfb5d2561b28d2bd9696,19,133.4,0.0182,2,Tier 3
0x5ddd8e1e2a1529fb704d35de008175c2303e4f22,26,178.8,0.5364,2,Tier 3
0x7bffe97fdeb31a457c2b54640dab2ac942eb7263,23,98.6,0.5401,2,Tier 3
0x4e60860d46ffff15cc965be3c19fcc3d78594e73,19,133.4,0.0183,2,Tier 3
0x0eb377bf4b7fd39a2258e3ae56671957cd092ac0,33,401.6,0.542,4,Tier 3
0x4f2945a743ffe8b560f796af283568f424e41b0b,26,410,0.5783,3,Tier 3
0x419140f6a141887733d7b13c6002dc4d8bd008c8,18,55.6,0.0183,2,Tier 3
0x46d78bc52780a576123e15224f942c4ac8b82527,24,65.6,0.5356,1,Tier 3
0x93bb90a70acf1c8ad4f064f58856ce40d362c425,16,133.4,0.0185,2,Tier 3
0x41233be63f089edbcfe8a616354b8b7b0e45a71a,29,285.6,0.5673,3,Tier 3
0xbec19ea749075a171e07186f9bfb1fff84ea1694,17,55.6,0.0185,2,Tier 3
0xe6729ef54f835743cc74062e37856a13fc9a3550,11,98.6,0.5487,2,Tier 3
0x031b646fa48ff09effbcca91a39e3606a924992e,14,231.6,0.0185,2,Tier 3
0x72903b17c7cf9b687d8f038560accbe44d6c1fdc,21,156.2,0.5384,3,Tier 3
0xc63f7136d2ab80a0364e68b7ebbc0cd9ecbfb02f,14,225.4,0.5068,2,Tier 3
0xe5d34ca717918bd768f58aa79cfaced573228f27,16,65.6,0.5741,1,Tier 3
0xe32683b9e5a617cdc4d5077bd7d3ea084e006b74,14,158,0.0185,2,Tier 3
0xb6c1da295f84f700acb9c6286c3d7b815155ed87,23,470.2,0.5783,4,Tier 3
0x514d39fb1ea4466cb1763b7cfe3f4ef3204c9813,17,55.6,0.0186,2,Tier 3
0x71e2bf6bf223d16627bd2cb5f83cb37e64f2a7f9,20,283.2,0.5459,3,Tier 3
0x6e977aae60e635492dbd1aee12de7317366691c2,27,427.4,0.5807,3,Tier 3
0x47a55f339637af27118aaa3e68248f375c67f1dd,15,55.6,0.0185,2,Tier 3
0x06b324e5bd7d539e6489fa9f3cd9dd7c59bb141d,13,55.6,0.0185,2,Tier 3
0x339a6d92d35b04766f91f63c87eb2dfdd315d4f6,31,165.8,0.5801,2,Tier 3
0xceba2f61c930f72ea8a00dd1c84a68095c05142f,27,157.4,0.5374,3,Tier 3
0x7376ff6b5c7bc014e06783c14b53098aeef0e3fa,13,55.6,0.0185,2,Tier 3
0x76077469082ce49b8ba9b1f167a0879e8363aed5,29,56,0.0003,3,Tier 3
0xb1002e6f874273d5f5b541f2b6b28042093ed076,23,225.6,0.6036,2,Tier 3
0xad9181fb61b6e82208bf1503b8d8f399706286d9,12,55.6,0.0185,2,Tier 3
0x950206ac27249e4e5c2145de64fe9f60f999dac5,20,98.6,0.5541,2,Tier 3
0x86ee4ebf5fce232e48c0d9ac74c5a879d9aa97c4,26,144.8,0.5737,2,Tier 3
0xb0aec463dee39d082b2ed6ce71ac414ab4d3718a,12,55.6,0.0181,2,Tier 3
0x531702688bc11d804d8db7b802053a571bea67bf,12,55.6,0.0178,2,Tier 3
0x26757f4c4be30c1dc2b9c1ce81dec05168398238,30,153.6,0.5705,3,Tier 3
0x5c73d0bd2ad537781596eea0fe586a5ff46cb3bb,28,238.8,0.5316,3,Tier 3
0x265bded2778d7d294a0a696b3f84c6b003b167e0,154,38.4,0.0012,4,Tier 3
0x4e9d96991688dc87bcce9c8b2d0dcc980527961a,22,114.2,0.5771,1,Tier 3
0x1adb9d49f740ba294be4d5c66d5b0ab3691d080b,9,55.6,0.0179,2,Tier 3
0xcbc368936dd0486cdf92ddd1e1513c5b794a9482,19,225.6,0.5673,2,Tier 3
0x3985ae9ef5977fa6df82502046532ef6fcac5b89,20,98.6,0.5774,2,Tier 3
0xc692812344c00bb4e3fe2cdd7da4deb912050ebd,9,158,0.02,2,Tier 3
0x01ddb7660322fe72b9e014166ef1a67f33ca8fc8,13,55.6,0.0179,2,Tier 3
0xd9ef379ddefb8aab43a675977f8130f76f642f05,21,225.4,0.5912,2,Tier 3
0x7fcd6527ab07d3484c76b0a94d7cc419fe99c2b4,8,158,0,2,Tier 3
0x34574ff183851da2b1e61fce484e26878aa75ee6,24,298.8,0.5521,2,Tier 3
0xd9111ef599f668d6ee0cd79e18abcb00bd7353a4,14,98.6,0.5521,2,Tier 3
0xe75d2521c0e1130d1cc923820a596ee2e955611d,12,55.6,0.018,2,Tier 3
0xd199791012f13985828e4526b7090226e6a08162,25,147.4,0.5847,3,Tier 3
0xa0dc75fcd2d415385ee4463d6212aa7d2927b042,6,13.4,0,1,Tier 3
0x3d229164d3a67abb13e743359700808aee9018d5,271,104.2,0.0277,4,Tier 3
0x6969aa3e69ac577584dc16416b32873012e6c3ba,120,36.8,0.6981,4,Tier 3
0x070eef82f5cc22cbf3a629163e644017c14bafa6,37,217,0.5458,3,Tier 3
0x1777f811c5fdc5352b75f7f86b354cc731c1980a,22,158.8,0.5587,1,Tier 3
0xd2d97b3fa6f5c119596f1fb33a4de4ec8688a953,16,55.6,0.0182,2,Tier 3
0xce9e9e0cb41b4b70621ab4d9ec04bc7c72b69ffc,22,225.4,0.5854,2,Tier 3
0x21b8391a249dad7384d94160dbe494a8dd369cb6,13,55.6,0.0381,2,Tier 3
0xff003585ee0b79727f8b16c90df3ec194a0fade7,43,153.2,0.0008,4,Tier 3
0xe812bf6960950061b7a21f9474303cda0f549ab5,13,434.4,0.5743,2,Tier 3
0x13bf6d6a4140d83c142efd4e997d1d155ccb3824,14,55.6,0.0381,2,Tier 3
0x36065948ae2ce8edb52c4aff0a1d1a26b3b8fe27,34,363.6,0.5865,4,Tier 3
0x66e1a842f2c1702fa54f5039d914ae45c9e252c2,15,55.6,0.038,2,Tier 3
0xa24a43865b6c2f453d0e7671e3e6bab5d5d363f8,21,656.6,0.5519,4,Tier 3
0x81843bb081f3ba3280e71190243a6cf484290f59,0,0,0,0,Tier 3
0x29ad2cd7bbd688f454eb4648433b33d0d46b0525,8,158,0,2,Tier 3
0xadc3cec31de0182a2e6c5d659ec55d58dbf7a0c9,8,55.6,0,2,Tier 3
0xfc4b7e2f6ca782b85baeec2f73df4a5298f7a3fc,14,98.6,0.5728,2,Tier 3
0x54faeb775eab3766e63afed56cc30761f029a865,32,216.8,0.5617,3,Tier 3
0x42113821041c56b9df966fcb2dad97d33d3ef279,18,158.8,0.5583,1,Tier 3
0xd42fe59cf39ba50be2387ad8193793e13616ecd4,22,349.2,0.5706,3,Tier 3
0x7107eb184d4d983233548f9ff326d9e557926d99,9,55.6,0,2,Tier 3
0x4f2ded6de35f4fffa1cc1d22e4084d87c031c5ff,28,225.4,0.5869,2,Tier 3
0xda594c0923f45255075d431d90c30dfb4e63ea96,10,55.6,0,2,Tier 3
0xa6e06b717170ffc22de40a835ca3662c57d55f75,8,55.6,0,2,Tier 3
0xf26b6f715507b6ba098d405d21e5d36d42b79718,14,129.6,0.5545,3,Tier 3
0xf83d2d1fef8c36719625bf707ceed4cf15e18127,8,55.6,0,2,Tier 3
0x0ad25a60d631dfbf88a8d9255bd877801a89a8f8,39,216.8,0.5375,3,Tier 3
0x231b4726a61e128b9b6aab12b26ff26c1e3aecfc,29,225.6,0.5927,2,Tier 3
0xd5d9e2c94a3e84ca37e82d81bc57234f113d239f,7,158,0,2,Tier 3
0xdd94cfbb82d9dea8125e45e45a1bdd07e421c86c,22,225.4,0.6124,2,Tier 3
0x5b5c8d6a16b46583457dcdce0c5c98af92d36724,19,158.8,0.552,1,Tier 3
0xb27d4cd7f684b8da1ad918643978e6cb7faf6f16,8,55.6,0,2,Tier 3
0x76456a1ca960902022be44edcd27720ef0e4ddb2,20,98.6,0.5843,2,Tier 3
0x2730d8c9db0e8337c186a880ae3ffe357df6ef9a,8,55.6,0,2,Tier 3
0x950a9e5c4754559e196c6592559c79a0bdfc9362,8,55.6,0,2,Tier 3
0xd6f6ede17da07306a2e55fcc3818d7a0f0d1ec7b,41,43.2,0.0001,4,Tier 3
0xcd6bbe920326c72c44df2896f27a2d2efad8f81a,21,225.6,0.5616,2,Tier 3
0x1c06a27f410eb07770465ad22099313faf3e26f9,32,388.2,0.5294,3,Tier 3
0x204e210f4282579e93726d150d551876bdf7ee64,31,225.4,0.5872,2,Tier 3
0x696923b0887388733576c4e7e9bb74d3438aa3d2,22,311.2,0.5521,2,Tier 3
0xd5d0c9ca7b8ae06f5d4467cf5068b778abad12bc,8,55.6,0,2,Tier 3
0xca8c61a6c816bb1c90d074a93c930aaa458e24fd,8,55.6,0,2,Tier 3
0xe6d502c45404cf59df42b2b3ca5298cac7da4f6b,13,111.6,0.5556,3,Tier 3
0x7f3db70e9efe2586bc43ae2a6404765551d10cbc,8,55.6,0,2,Tier 3
0x70a88e451e02f3d8d00ee2ac7852cfd120244b29,8,55.6,0,2,Tier 3
0x37a1ce111164e19a438778193062e782dd5aeaca,29,225.6,0.5763,2,Tier 3
0xdd3d7dbdd5b2a49164b56714f00c1a93f0d8be45,23,165.8,0.5827,2,Tier 3
0xe59b77f5906c5ca6f9c43b48c617054c155b1d84,15,171.4,0.5524,2,Tier 3
0x28ecfb1bd76232abb61b3f050dd717cfc7ad4246,35,217,0.5522,3,Tier 3
0x52aad2cf5d6e6bfe97864f6f91aaedcf4846f13f,11,250.4,0.03,3,Tier 3
0xc48dbee47a66cc66a76352a4f82a69eab9f969d9,13,98.6,0.5775,2,Tier 3
0xe67fb531cef15520b101f3bbe19d5ff403849d00,8,158,0.03,2,Tier 3
0xfc4ccf0b498dfd7c00db434c812c21c7068aa7ae,16,471.8,0.5603,3,Tier 3
0x3ebdba71d0fcc4219580e93ff55520f79e370570,10,55.6,0.03,2,Tier 3
0x3caae487991f0da7b3b40e2e85a9bdc19c6362c4,12,250.4,0.03,3,Tier 3
0x74bc945636a8212ed5bb42fbb54d5809ea5f0a40,21,225.4,0.5901,2,Tier 3
0x597aa965682e9e2568a2a26969c74c68b09551fa,29,225.6,0.5824,2,Tier 3
0x53c4e1253724ee147abed6c1be190871c99e4e50,32,217,0.5489,3,Tier 3
0xa959bfd2043e19d74fbfdb6a64dfe81a4f83a408,11,250.4,0.03,3,Tier 3
0x2a80566e8ad555411cc62f8c036aca0d3fffb538,24,98.6,0.5661,2,Tier 3
0x1778a8b04c5d4edc8d8187f29997d599e8deb6e0,11,250.4,0.03,3,Tier 3
0x36d4a0a5faed0db6d17f7d31c472b1deed6d1e4e,23,466.8,0.5581,3,Tier 3
0xaeb092f0c9fa7030b909a95b913e50f53c4ebda7,11,250.4,0.03,3,Tier 3
0xae7e96745d044c0870d511fca8452c5cd19b131b,17,250.4,0.06,3,Tier 3
0x33c98689cc100b11c9c72813c1a5160068a454fc,32,410,0.5775,3,Tier 3
0xf64b284926a47644e5a7ca59e31967cf4bcb2ffa,26,464,0.5791,4,Tier 3
0x51db7c5c833a9acfdc2bf2a29be73a4cbbd85592,20,471.8,0.6008,3,Tier 3
0xaa8c678ecd9476e4fa7dab61b37c90bfda7ebcda,7,250.4,0,3,Tier 3
0xbb1ae0e072c86cedebc783a7f42c5a3dc7c8dadb,31,143.6,0.5569,3,Tier 3
0x34da0628ce219cfaffdd5b3bee2691bc15198f61,8,250.4,0.03,3,Tier 3
0x8c11ab79ba02de76701cc026edbf072c8695a0f8,8,250.4,0.03,3,Tier 3
0x5deb6cbcd64904ed7baf7e202f84131d78f4427b,19,437.2,0.5552,2,Tier 3
0xb828816b284240a29d170e7ef2019f07b4a14d85,8,250.4,0.03,3,Tier 3
0xe5fdf10efab2390f62397eb5edfea315a8eb1597,22,225.4,0.7922,2,Tier 3
0x7544f85deea7b44995872074e5a7c51ce329feae,19,225.6,0.5769,2,Tier 3
0x5f4c6b49128205b72d35be15604a45223cc77308,26,246.2,0.6008,3,Tier 3
0x4569067a161587c72349145d87d5b8f1db0a0977,8,250.4,0.03,3,Tier 3
0x0ed79b64bb18f8f3f20f3896980a944436c8ab9a,27,130.6,0.5846,3,Tier 3
0x45bb92dae9373adfc7c89e404104c2c8f91c0460,7,250.4,0.03,3,Tier 3
0x43ef68b0ecab6ddf993ebd42fad911423fff0867,19,66.4,0.5583,1,Tier 3
0x25771d4738d641f8a66e3933f3d28512807d4cc9,7,250.4,0.03,3,Tier 3
0x3ed39759a9be0b7404dfb1f0eac69bcddfc29aba,24,290.4,0.5699,3,Tier 3
0xfcb57045c4bafe7ded022e43ab002d15527c29c8,23,225.4,0.6374,2,Tier 3
0xf6751d315f3e30bd5fc7d689110dfc496965d64e,20,225.6,0.5751,2,Tier 3
0x9a0742bc956bba6dca32de6f0c34fbc3f76b0b3b,3,42.2,0.03,1,Tier 3
0x8a2f3fa445a5f40f006a8376b64c3b5cb6afab70,4,55.6,0,2,Tier 3
0xa1fc994502bb408d8b6854354690f12d9ef672ce,34,203.4,0.5489,2,Tier 3
0x287f28d0ad42b2902b6bd07882980532ed96c413,3,55.6,0,2,Tier 3
0xee9395353488ae6bb5d3706e06f2008270c6e9a6,13,251,0.5541,2,Tier 3
0x2971df254df5863e44ad43ac2673e2a120dea04e,5,250.4,0,3,Tier 3
0xbf5dc7ee5ed2a240816d4e8d26dd31f823a245b9,22,410,0.5942,3,Tier 3
0x2fe5dd6c8bfa41eff56e284d64b810293922d5d3,35,441.2,0.8172,4,Tier 3
0x162d002e5749906209d125325abd26d6a7a0a259,3,55.6,0,2,Tier 3
0x8021335f21a2c8009d92824618aa1b678ace1705,19,343.2,0.5695,2,Tier 3
0xe737ccff03bff3ae9495e9231a87bc5123a5a497,5,237,0,2,Tier 3
0x0d161161071adaba107eeda8defd42b75ac621a7,21,66.4,0.5135,1,Tier 3
0x0c2cb61ec3790c7c3374465aef149d3235810086,29,217,0.5503,3,Tier 3
0xcf74f838b134bb6b88a3b42f3bceefbdd0939dee,5,55.6,0,2,Tier 3
0x3f8c7d6392ea0da87a0fe97a9b4e0a3f536329ec,19,471.8,0.5756,3,Tier 3
0xe12bc1a9f0c9a11ba93e3fac50b4b94deea29bc9,3,55.6,0,2,Tier 3
0x970fd11bc47eb73967fcb968ee7f637e35f31fc0,28,410,0.6656,3,Tier 3
0x774205c098dbbf4d050704165db2cad32629f83c,29,204,0.6132,2,Tier 3
0x126607fe51702c3fe49a5aa3ef71bd39380c8246,3,55.6,0,2,Tier 3
0x2962fe9058910bb3aa41bef84c4333d60e56b095,20,435.4,0.5501,2,Tier 3
0x8f67d7edd5cd45b526317206e339a5abc80d43f5,3,55.6,0,2,Tier 3
0x280d28dc6a639877f057ad2b2002efadd06f8f58,40,400.2,0.5774,4,Tier 3
0xe299d2da59d8404285917d32d33565734649072b,3,55.6,0,2,Tier 3
0x8929a01ec24a1543befe0a0f00836273343d3eb0,19,158.6,0.569,1,Tier 3
0xe1883be60344e445acb0c600ae17505dbb303f26,3,55.6,0,2,Tier 3
0x433c62d8c10b37743e3e5c57735a71e6b35b4779,31,410,0.6006,3,Tier 3
0x61ebd6f81f50e7af8fc63792c1fa56d220637acc,29,204.6,0.6048,2,Tier 3
0x2011bf9b6c19a09d451c3d598f08e363fe6417e7,3,55.6,0,2,Tier 3
0x5e5b91cdd41408bba55ee57a1bc41470662bb9c3,19,527,0.5916,2,Tier 3
0xf9b99581004df0dd18617f519fcde54d3feff8c9,2,42.2,0,1,Tier 3
0x9327beae5fc0dbc58bea4fa11d73c95a9d5c59fd,31,401.6,0.5818,4,Tier 3
0xeee258e1a860d3de032c470d63c36bbd7592fe0f,3,55.6,0,2,Tier 3
0x03b1056e34ceeed613a4b77af071e99fef73d4ea,29,66.4,0.6452,1,Tier 3
0x3a8009590df83b6b3f6f3a27d1422a992f93b808,34,225.4,0.6453,2,Tier 3
0xde8f290dfed4505ab92a3a65ffc48f221f5459a1,20,225.6,0.557,2,Tier 3
0x9f57e1fd8b9b51344a48513058bb39a5a72e2404,3,55.6,0,2,Tier 3
0xa448f5dd273e73e976ad278d1be637bc8b10b88e,3,55.6,0,2,Tier 3
0x43d977b42ab470e3f26a6f139a98c7905bf5d76a,19,157.4,0.6659,1,Tier 3
0x6842a0f2b1f54e9088ffde2b79dd60d20bab0b2d,2,42.2,0,1,Tier 3
0x885783f80802a931a17c4420724d99d91f55df5f,180,32.8,0.0012,4,Tier 3
0xabd5d7e0287db8a014590b01ff5291886b454551,22,586,0.5878,3,Tier 3
0xd11764a1afc1013d327c8f3ba9de7699239489ea,2,140.4,0,2,Tier 3
0xdeea326682526c2938ed88a7a9be7c110590c4c8,28,341.8,0.5807,4,Tier 3
0x6ba17aa275c9c53e6494875a3f7e1b0cf3b2fc53,22,470.6,0.6197,3,Tier 3
0xcc8056e55a1bf5891c3216035b493e82d5eff1b4,23,410,0.6079,3,Tier 3
0xa05b4b4b2225232bb79bd874b25bf471222db6a2,32,225.6,0.6133,2,Tier 3
0x7018c2fc81d53d8ce3497bfdb4c7731406f9ba56,2,42.2,0,1,Tier 3
0x72b312a7041824d0ca737696a361c57a7fd9b41d,4,42.2,0,1,Tier 3
0x5f8a136642c57ed711ceb82a9134703224eb8fd0,3,55.6,0,2,Tier 3
0xf5e0e1754d5fa8b131f2ba74af50006cafd8a91a,13,66.4,0.5998,1,Tier 3
0x26979cbb312a29f5862d8c84d8810e08ef6380fb,2,42.2,0,1,Tier 3
0xa97cb9a1a12c759b956aa49761f50ff0a131a6f1,20,157.4,0.6091,1,Tier 3
0x7cb87f8760cd68c079f79819d486c99d80367500,33,225.4,0.6562,2,Tier 3
0x019671d99520a4c88ef5f38f742b5c50d7842041,31,225.6,0.6088,2,Tier 3
0x61996419ee5f9bab82dc331b2ccd6f4c75b01ba7,38,340.6,0.5548,4,Tier 3
0x0c7d4fecc73f9288c9690d19ce76e99c81fc2f90,3,102.2,0,2,Tier 3
0x6cc3745945e678acdd309d6af9c0590bd83d59a4,0,0,0,0,Tier 3
0xfa06361676507d343618ddd7e3d4b655ea8f2ac6,3,55.6,0,2,Tier 3
0x2752a5432dca164f01ffdd992ffee64e6d1efa5c,19,368,0.6093,2,Tier 3
0x9cbd0382d61d367c22a057630574415be50d5acb,236,62.2,1.4743,4,Tier 3
0x80aad58897d733c9edc24f33c91330a72981bab3,22,66.4,0.6062,1,Tier 3
0xb4d3933ad7759d08a2465e3275a1cd859b487c02,2,42.2,0,1,Tier 3
0x9cbd0382d61d367c22a057630574415be50d5acb,236,62.2,1.4743,4,Tier 3
0x47eb2033c89596d52c4eb6abb96c845dd5b24d7c,2,42.2,0,1,Tier 3
0x81121e0c433095276e68d098cb9981bb4b175a46,28,488.4,0.6094,3,Tier 3
0x457f6b7236cbc4d802816e453da4afdb3b0c97f2,32,410.2,0.585,3,Tier 3
0x5b48f79f3a184b785c0157ed74184f046d29574c,3,55.6,0,2,Tier 3
0xfc941cf304128e2b1489bf60c6ed13e9a48cd336,28,217,0.5421,3,Tier 3
0xbd57c2d2065897af4dc3d4d9a71f922936555f8a,2,42.2,0,1,Tier 3
0xd3d8cb7663e6ed4aebfb2a6a37c539c9175b4d2a,12,180.8,0.6086,2,Tier 3
0x0d6a036ee3b4fec3f30450d107339d6e4e17983c,19,342,0.6084,2,Tier 3
0x0e3d549e0e512ba3f85e028cd1eaf1dba6ebe06f,3,55.6,0,2,Tier 3
0x8b760d49b0d7535cdcab61af78298889c2a338b1,32,225.4,0.633,2,Tier 3
0x9e1b45b5d22d171d33069a247d95c987429c4291,2,42.2,0,1,Tier 3
0xd6a0479885199161cb6674916dd7bc6af9c722d2,23,225.6,0.6212,2,Tier 3
0x73c79879cf6fb56166b648ef36fd9948453147cc,12,157.4,0.603,1,Tier 3
0x27aeb5c870750bfd0bff222b77fa4d454ec75766,2,42.2,0,1,Tier 3
0x5f3b056eaebc12786fdeeb53a41c512e8159ae52,31,216.8,0.5655,3,Tier 3
0xa331a6b3272ca24e27f1af4b21e7167368e8fbd8,24,20.6,0.5856,1,Tier 3
0x5bb71f4be8596bbe839246e3031f50f7be5c8abd,2,42.2,0,1,Tier 3
0x9ac8eb295b7ecda12cc6383cd291339bcee79971,3,55.6,0,2,Tier 3
0xb64457ddebd28d9428769a15f750267917ed1a40,21,225.6,0.6096,2,Tier 3
0xe7357f0e9cd46d8e264871c22a1e211492f5ba89,22,410,0.6389,3,Tier 3
0x222ddba093c5f9fe52a26704ee1f5dc26b7365fd,3,55.6,0,2,Tier 3
0xda44ef606b81f34184de509872605de22796f98c,9,342,0.6188,2,Tier 3
0x92d6d534800b02402c0d1dd3ab6343245d45040a,3,55.6,0,2,Tier 3
0x581e9dba0cf6d358d86477f2aa81cd81efe6abc4,21,435.4,0.5816,2,Tier 3
0x8dbaa7e12db5f000f233a80674bcc87ec53d0922,29,216.8,0.5368,3,Tier 3
0x048a220d1da2b1c9e23ce2fc24b72e7bc4ebad26,400,590.2,0.0503,4,Tier 3
0x092a2b1f61c044190ef75e6d8dd7000d515ce016,2,42.2,0,1,Tier 3
0xfa9c8c3e2f77dadca35084789128542049579b75,9,157.4,0.6048,1,Tier 3
0xd991e649bc262b39f0abd34b795292981aae306d,2,42.2,0,1,Tier 3
0x275af61b1268c98a12403f64bba02faf37591095,31,225.6,0.6405,2,Tier 3
0xf643594a142d749d8a3a5c2e9e6916e95697cec3,23,410,0.6135,3,Tier 3
0x5aaf791f9d72f361b053cd1ad9c1abc40c462291,2,42.2,0,1,Tier 3
0x031eb37469738fc7bb7b0e350334e4cbe60c4c42,29,363.8,0.6793,3,Tier 3
0x98fb6d44926c4f68a15244286eaff46fd61f89a9,2,42.2,0,1,Tier 3
0xc470b7cd88c99357b8787f6e7ab031308d55db7b,23,238.8,0.5397,3,Tier 3
0x4d40634c9895f60fba398dc19899b644a3b90378,2,42.2,0,1,Tier 3
0x6ed3e899fbb26fce47af92fbb429f7799c92ff91,18,157.4,0.6021,1,Tier 3
0x33e3fe97c406dbacd6f085578a0f04e150f1f35a,3,55.6,0,2,Tier 3
0x06fda046f27ea5be2173851a2a4a5f0bec6054ba,38,225.6,0.6377,2,Tier 3
0x23b9125523f559fc605b4443252e063cd07f3eef,30,225.4,0.5787,2,Tier 3
0xa28f289a442ed90e81b122cf0156aa4ebe0644d5,2,42.2,0,1,Tier 3
0x528acee1e2238b5216d646a7b4939554b3c6df65,18,66.4,0.6472,1,Tier 3
0xcc612d2bde4b4163b261fb770431a84c8a670d6a,11,470.6,0.6217,3,Tier 3
0x5249532378f3fb11695c92944f8f43af17e6d608,2,42.2,0,1,Tier 3
0xf456b452d2187eff386a5f3f42af7f25433d743a,25,217,0.5726,3,Tier 3
0xaa8147671d29b49f2b19779d2b4fed294ecb48ad,2,42.2,0,1,Tier 3
0x316d2a88a6088f44971ec51d99c93190098f66d9,32,225.6,0.6137,2,Tier 3
0xb0304f7687bd8a188a9e8b296c917d71c06dfc70,3,55.6,0,2,Tier 3
0xc6f91f26bd53c70c7581e21b8abb1a0834935962,19,318,0.5965,2,Tier 3
0x761bdb70f2bb6416dd00cdc48273ea99d5452b48,22,382.6,0.5792,2,Tier 3
0xddd123f44f62ecbada3d891e26837ebb10e07316,3,55.6,0,2,Tier 3
0xf6f4e80adab80ee0b1680379399a364a0a58f484,9,157.4,0.6018,1,Tier 3
0xf02a2efb485124ec01c258799a2fe5965c327d88,2,42.2,0,1,Tier 3
0xbbd44e05ebfa519b88acfdb58742bbeda6a72671,2,42.2,0,1,Tier 3
0xf35a08064688c21466c5a6d9b8955470fd634caf,27,217,0.5415,3,Tier 3
0x0fca78e6d1a60f28c6bc0494e20ef26e74217296,11,154.2,0.7618,1,Tier 3
0xf3c361f9a4502e4706a2b357bc0be148d2e536bb,22,424.2,0.6232,3,Tier 3
0xab0bc6c230d536e3cb8a4f23baa2370e99ffa36a,31,165.8,0.574,2,Tier 3
